"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
9668580,1,"AD004SH19UFWINDFAS-1730519",1730519,25.7,"TRUE","1730519:0.48,1730518:0.44,1730520:0.39,1730521:0.30,2629737:0.22",2,2
9670808,1,"FN738SH14AKZINDFAS-1235064",1235064,23,"FALSE","1235066:0.67,1235067:0.56,1235065:0.55,1235068:0.47,1235064:0.47,1235069:0.37",2,1
9671086,2,"ST446SH60TXBINDFAS-3980953",3980953,25.7,NA,"3980951:0.56,3980953:0.52,3980955:0.40,3980961:0.39,3980959:0.39,3980957:0.38",1,1
9672301,2,"CO036SH92RRV-148169",148169,25.5,"TRUE","148169:0.59,148170:0.59,148171:0.44,148168:0.44,148167:0.37,148173:0.33,148172:0.32,148166:0.22,418130:0.10",2,1
967810,2,"HI775SH42UHHINDFAS-2592553",2592553,28.37,"FALSE","2592549:0.50,2592547:0.40,2592551:0.40,2592553:0.31,2592555:0.25,2592557:0.20",4,3
9678635,2,"FI053SH60LLFINDFAS-3402585",3402585,26.67,"TRUE","3402585:0.60,3402587:0.52,3402583:0.51,3402589:0.43,3402581:0.43,3402579:0.37",1,1
9680390,1,"PA688SH42BSJINDFAS-2906347",2906347,24.1,"FALSE","2906343:0.59,2906341:0.49,2906345:0.45,2906349:0.39,2906347:0.39,2906351:0.37",1,1
9682800,1,"MI162SH98JIZINDFAS-3221359",3221359,24.3,"FALSE","3221357:0.67,3221355:0.58,3221359:0.55,3221361:0.44,3221363:0.36,3221365:0.26",5,2
9683951,3,"TO179SH01ZEWINDFAS-1123766",1123766,18.62,"FALSE","1123765:0.59,1123766:0.58,1123764:0.56,1123767:0.54,1123763:0.52,1123762:0.49,1123761:0.46",1,1
9684114,2,"AM360SH20DSTINDFAS-2025676",2025676,26.7,"FALSE","2025677:0.43,2025678:0.41,2025676:0.33,2025675:0.33,2025674:0.31,2025673:0.27",5,4
9686652,1,"AE303SH76NPJINDFAS-1884192",1884192,25.5,"TRUE","1884192:0.62,1884191:0.62,1884193:0.54,1884190:0.46,1884189:0.29,1884188:0.16",6,2
9686760,1,"IN071SH82EZTINDFAS-3799677",3799677,23.3,"TRUE","3799677:0.51,3799679:0.48,3799675:0.43,3799681:0.40,3799683:0.32,3799673:0.30,3799685:0.23",33,7
9687772,1,"LA037SH58UXDINDFAS-2411751",2411751,23.8,"TRUE","2411751:0.57,2411749:0.51,2411747:0.44,2411753:0.41,2411757:0.39,2411755:0.39",1,1
9687866,1,"FN738SH99FKAINDFAS-1810512",1810512,23,"TRUE","1810512:0.50,1810517:0.49,1810513:0.44,1810516:0.44,1810514:0.38,1810515:0.38",2,2
9688144,2,"UN573SH64XGDINDFAS-2897075",2897075,29.4,"FALSE","2897067:0.59,2897069:0.51,2897071:0.40,2897073:0.39,2897075:0.38,2897077:0.35",1,1
9689795,2,"LO085SH70SKNINDFAS-3479699",3479699,27,"FALSE","3479705:0.50,3479699:0.47,3479697:0.44,3479703:0.41,3479707:0.40,3479701:0.37",2,2
9691295,1,"MI877SH30NUFINDFAS-3050185",3050185,24.3,"FALSE","3050177:0.60,3050175:0.52,3050179:0.51,3050185:0.43,3050181:0.40,3050183:0.40",1,1
9692168,2,"AC753SH00IILINDFAS-2502635",2502635,27.15,"FALSE","2502643:0.57,2502635:0.45,2502641:0.40,2502637:0.40,2502639:0.39",1,1
969701,1,"ST446SH54SCJINDFAS-2174804",2174804,24,NA,"2174805:0.56,2174804:0.44,2174803:0.37,2174802:0.28,2174801:0.23",3,2
969701,2,"WO136SH60ULRINDFAS-3660383",3660383,26.7,"TRUE","3660383:0.44,3660381:0.38,3660379:0.35,3660385:0.33,3660377:0.29,3660387:0.29",5,4
9698550,1,"MI162SH64JGLINDFAS-3220965",3220965,23,"TRUE","3220967:0.43,3220965:0.43,3220959:0.40,3220969:0.39,3220961:0.34,3220963:0.29",3,3
9700465,2,"WO136SH53DSCINDFAS-1134213",1134213,27.9,"TRUE","1134213:0.55,1134212:0.49,1134214:0.49,1134209:0.40,1134211:0.40,1134210:0.40",1,1
9701753,2,"AN429SH82KGZINDFAS-1307308",1307308,26.7,"FALSE","1307307:0.56,1307306:0.55,1307308:0.47,1307310:0.40,1307309:0.39",1,1
9702693,2,"NU094SH99JUYINDFAS-4019700",4019700,26.5,"FALSE","4019698:0.56,4019696:0.51,4019700:0.49,4019702:0.40,4019704:0.40,4019706:0.37",1,1
9706378,2,"ZC657SH01SBQINDFAS-2000550",2000550,28,"TRUE","2000550:0.60,2000549:0.51,2000548:0.43,2000547:0.40,2000546:0.40",1,1
9708078,1,"SH405SH98SPXINDFAS-3921573",3921573,25,"TRUE","3921573:0.60,3921575:0.52,3921571:0.50,3921577:0.43,3921569:0.40,3921567:0.40",1,1
971030,1,"HY945SH00PPRINDFAS-1369594",1369594,25.55,"TRUE","1369594:0.50,1369593:0.44,1369595:0.42,1369592:0.35,1369591:0.28,1369590:0.22",8,3
9711946,1,"ST446SH86XSVINDFAS-2783535",2783535,25.9,NA,"2783535:0.46,2783533:0.45,2783531:0.39,2783523:0.33,2783529:0.33,2783525:0.33,2783521:0.33,2783527:0.32,2783519:0.32,2783517:0.27",2,2
9716792,2,"HI775SH26QDDINDFAS-2767137",2767137,27.63,"FALSE","2767133:0.58,2767135:0.51,2767141:0.40,2767137:0.39,2767139:0.37",1,1
9716792,2,"HI775SH26QDDINDFAS-2767137",2767137,27.63,"FALSE","2767133:0.58,2767135:0.51,2767141:0.40,2767137:0.39,2767139:0.37",1,1
9716792,2,"PR101SH06JWVINDFAS-2153428",2153428,26.7,"FALSE","2153427:0.60,2153426:0.56,2153425:0.52,2153428:0.51,2153429:0.43",1,1
9716792,2,"MO097SH97CRUINDFAS-1971210",1971210,26.5,"TRUE","1971209:0.53,1971210:0.53,1971211:0.40,1971208:0.40,1971213:0.39,1971212:0.38",1,1
9716792,2,"GA180SH70WARINDFAS-2120134",2120134,27,"FALSE","2120133:0.57,2120134:0.47,2120136:0.40,2120137:0.40,2120135:0.39,2120138:0.33",1,1
9716792,2,"MO097SH97CRUINDFAS-1971210",1971210,26.5,"TRUE","1971209:0.53,1971210:0.53,1971211:0.40,1971208:0.40,1971213:0.39,1971212:0.38",1,1
9716792,2,"WO136SH84VVJINDFAS-2063730",2063730,26,"TRUE","2063730:0.60,2063729:0.56,2063731:0.51,2063728:0.48,2063732:0.39",1,1
9716792,2,"WO136SH96APFINDFAS-1681700",1681700,26,"TRUE","1681700:0.60,1681699:0.56,1681701:0.51,1681698:0.48,1681702:0.39",1,1
971775,2,"CO036SH36ZMXINDFAS-2901139",2901139,26.5,"TRUE","2901139:0.48,2901141:0.44,2901137:0.41,2901143:0.33,2901145:0.33,2901135:0.30",2,2
9719025,1,"MO651SH13XUWINDFAS-3989854",3989854,24,"TRUE","3989854:0.56,3989856:0.54,3989852:0.46,3989858:0.46,3989862:0.40,3989860:0.38,3989850:0.38,3989848:0.36",1,1
9719370,1,"RE105SH74TSZINDFAS-3483373",3483373,24.5,"FALSE","3483371:0.49,3483375:0.44,3483373:0.44,3483377:0.33",2,2
971974,1,"UR080SH96PLNINDFAS-2049989",2049989,25.4,"FALSE","2049988:0.65,2049987:0.54,2049989:0.50,2049990:0.40,2049991:0.31,2049992:0.24",2,1
972042,1,"ZC657SH07RCEINDFAS-940217",940217,25,"TRUE","940217:0.60,940218:0.52,940216:0.50,940219:0.43,940214:0.40,940215:0.40",1,1
9722750,2,"FI053SH88EIHINDFAS-2204059",2204059,26.04,"FALSE","2204060:0.40,2204062:0.39,2204061:0.35,2204059:0.34,2204058:0.28,2204057:0.23",6,4
9724234,2,"CO036SH03QZWINDFAS-413732",413732,26.5,"TRUE","413732:0.54,413733:0.53,413731:0.41,413734:0.39,413735:0.39,413730:0.35,413729:0.30,413728:0.21,413727:0.12",1,1
9725656,1,"RE105SH73NREINDFAS-2226600",2226600,25.5,"FALSE","2226601:0.56,2226600:0.50,2226598:0.40,2226599:0.38",1,1
9728321,1,"ZC657SH16XHZINDFAS-2897369",2897369,23.55,"TRUE","2897369:0.71,2897367:0.62,2897371:0.59,2897373:0.47,2897375:0.38,2897377:0.29",3,1
9730863,2,"RE104SH08UYDINDFAS-2361821",2361821,26.7,"FALSE","2361825:0.49,2361823:0.48,2361821:0.41,2361819:0.33,2361817:0.33,2361815:0.33",2,2
9731803,1,"ZC657SH30PQVINDFAS-2230701",2230701,24.3,"TRUE","2230701:0.50,2230700:0.50,2230699:0.44,2230702:0.42,2230703:0.35,2230704:0.33",2,2
9732108,1,"ST446SH52FETINDFAS-2324240",2324240,23.5,NA,"2324242:0.59,2324243:0.47,2324241:0.46,2324240:0.40,2324239:0.39,2324238:0.38",1,1
9733297,1,"CA027SH02KTPINDFAS-2871813",2871813,25.7,"TRUE","2871813:0.64,2871811:0.57,2871815:0.50,2871809:0.40,2871807:0.26,2871805:0.22",5,2
9735423,1,"MI162SH34FBXINDFAS-1867127",1867127,25.55,"TRUE","1867127:0.43,1867128:0.43,1867126:0.37,1867125:0.30,1867124:0.29,1867123:0.29",3,3
9735423,1,"CA027SH26WZXINDFAS-2896209",2896209,26.6,"TRUE","2896209:0.42,2896207:0.41,2896205:0.36,2896199:0.29,2896201:0.28,2896203:0.27",3,3
9740742,1,"LA037SH69HRUINDFAS-1871774",1871774,24.9,"FALSE","1871776:0.45,1871775:0.44,1871774:0.35,1871771:0.25,1871772:0.24,1871773:0.24",4,3
9740795,1,"JO152SH32BJBINDFAS-3028249",3028249,23.55,"FALSE","3028247:0.60,3028249:0.52,3028251:0.42,3028253:0.40,3028255:0.40",1,1
974125,1,"JO152SH00OXZINDFAS-595575",595575,23.55,"TRUE","595575:0.50,595577:0.50,595574:0.44,595576:0.42",4,2
9742959,1,"CA027SH08AFNINDFAS-4054571",4054571,22.9,"FALSE","4054573:0.57,4054571:0.51,4054569:0.44,4054575:0.41,4054579:0.39,4054577:0.39",1,1
9744310,1,"TE228SH72AYXINDFAS-2965803",2965803,25.7,"TRUE","2965803:0.63,2965801:0.58,2965799:0.53,2965797:0.43,2965795:0.37,2965793:0.28",3,1
9746702,1,"ST446SH98VDHINDFAS-1003008",1003008,22.5,NA,"1003009:0.60,1003008:0.53,1003010:0.53,1003007:0.49,1003011:0.49,1003012:0.46,1003006:0.40,1003013:0.39,1003014:0.39,1003015:0.37",1,1
9747736,1,"ZC657SH02VWJINDFAS-1004676",1004676,23.55,"TRUE","1004676:0.60,1004675:0.52,1004677:0.50,1004679:0.40,1004678:0.40,1004680:0.40",1,1
9747982,1,"MY465SH46GDHINDFAS-3390125",3390125,23.55,"TRUE","3390125:0.71,3390123:0.62,3390127:0.59,3390129:0.47,3390131:0.38,3390133:0.29",3,1
9747982,1,"MY465SH06GEVINDFAS-3390363",3390363,23,"FALSE","3390365:0.71,3390363:0.62,3390367:0.59,3390369:0.47,3390371:0.38,3390373:0.29",3,1
9749276,1,"MI877SH88NVVINDFAS-3050429",3050429,23.55,"FALSE","3050427:0.52,3050429:0.44,3050433:0.40,3050431:0.40,3050437:0.40,3050435:0.40",1,1
975072,2,"CR037SH43UWUINDFAS-947907",947907,29.21,"FALSE","2005909:0.60,947910:0.53,947913:0.50,947911:0.43,2005908:0.43,947909:0.40,947907:0.37,947908:0.31,947912:0.27,947906:0.20",1,1
9751030,1,"MY465SH74GGBINDFAS-3390563",3390563,25.55,"FALSE","3390561:0.60,3390563:0.52,3390559:0.50,3390565:0.43,3390557:0.40,3390555:0.40",1,1
9752758,1,"IN071SH24TKPINDFAS-1600680",1600680,22.7,"TRUE","1600681:0.40,1600682:0.40,1600680:0.40,1600683:0.39,1600684:0.33,1600685:0.27",3,3
9754175,2,"JE157SH52KAHINDFAS-2987557",2987557,26,"FALSE","2987563:0.60,2987565:0.51,2987561:0.51,2987559:0.43,2987557:0.40,2987555:0.40",1,1
9764153,2,"AN429SH87RQAINDFAS-1483301",1483301,28,"TRUE","1483301:0.60,1483300:0.51,1483299:0.43,1483298:0.40,1483297:0.40",1,1
9766609,1,"LA037SH90UVXINDFAS-2411563",2411563,25.7,"FALSE","2411561:0.73,2411563:0.63,2411559:0.54,2411565:0.47,2411557:0.38,2411555:0.30",4,1
9767591,2,"TI895SH37JMCINDFAS-2290260",2290260,25,"FALSE","678081:0.53,2290260:0.48,678082:0.41,678083:0.29,678084:0.27",3,2
977364,1,"ST945SH52YDNINDFAS-3134071",3134071,24,NA,"3134071:0.62,3134073:0.60,3134069:0.51,3134075:0.51,3134067:0.42,3134077:0.40,3134065:0.31",2,1
977364,1,"LA037SH90NKRINDFAS-2342369",2342369,23.8,"TRUE","2342369:0.59,2342371:0.57,2342373:0.45,2342367:0.45,2342365:0.37,2342375:0.33",2,1
9773799,2,"CO036SH03QZWINDFAS-413732",413732,26.5,"FALSE","413731:0.57,413732:0.49,413730:0.44,413733:0.40,413735:0.39,413734:0.38,413729:0.37,413728:0.24,413727:0.12",1,1
9774772,1,"RE105SH41JWGINDFAS-1036326",1036326,23.5,"FALSE","1036327:0.54,1036326:0.47,1036328:0.41,1036329:0.28",3,2
9775814,1,"SA038SH28EUXINDFAS-2621411",2621411,24.3,"TRUE","2621411:0.60,2621413:0.50,2621409:0.50,2621415:0.43,2621407:0.42,2621417:0.40",1,1
9776824,2,"SO100SH58AUFINDFAS-3613017",3613017,26.25,"FALSE","3613021:0.42,3613019:0.39,3613017:0.39,3613023:0.35,3613025:0.28,3613027:0.23",3,3
9777357,1,"ZC657SH86JXXINDFAS-1706641",1706641,25,"TRUE","1706641:0.50,1706643:0.50,1706642:0.44,1706640:0.42,1706639:0.33,1706638:0.33",2,2
9777980,1,"ZC657SH82SEBINDFAS-2355625",2355625,26.2,"TRUE","2355625:0.57,2355623:0.49,2355621:0.41,2355619:0.32,2355615:0.29,2355617:0.29",3,2
9782935,1,"ZC657SH22VTHINDFAS-3013961",3013961,25.55,"FALSE","3013955:0.54,3013953:0.47,3013957:0.44,3013959:0.38,3013961:0.34,3013963:0.28",9,3
9782935,1,"PI415SH65FTQINDFAS-914976",914976,24.9,"FALSE","914974:0.53,914973:0.47,914975:0.45,914972:0.39,914976:0.38,914977:0.34,914978:0.28",9,3
9791091,2,"FI053SH68KAXINDFAS-2569359",2569359,27.31,"FALSE","2569361:0.59,2569359:0.51,2569357:0.42,2569355:0.40,2569353:0.39,2569351:0.37",1,1
9792980,1,"ST446SH88SGDINDFAS-3240113",3240113,25.1,NA,"3240115:0.56,3240113:0.45,3240111:0.40,3240109:0.40,3240107:0.39,3240105:0.38",1,1
9792980,1,"ST446SH88SGDINDFAS-3240115",3240115,25.9,NA,"3240115:0.56,3240113:0.45,3240111:0.40,3240109:0.40,3240107:0.39,3240105:0.38",1,1
9793319,1,"MY465SH74GGBINDFAS-3390555",3390555,23,"FALSE","3390559:0.56,3390557:0.54,3390561:0.46,3390555:0.46,3390563:0.40,3390565:0.40",1,1
9793319,1,"MY465SH74GGBINDFAS-3390557",3390557,23.55,"FALSE","3390559:0.56,3390557:0.54,3390561:0.46,3390555:0.46,3390563:0.40,3390565:0.40",1,1
9794200,1,"SH405SH86CDHINDFAS-4245321",4245321,22.4,"FALSE","4245311:0.60,4245313:0.52,4245315:0.43,4245319:0.40,4245317:0.40,4245321:0.40",1,1
979672,1,"IN071SH36DMLINDFAS-3383229",3383229,24.7,"TRUE","3383231:0.49,3383229:0.49,3383233:0.40,3383227:0.40,3383225:0.32,3383223:0.24",15,4
979686,1,"ZC657SH21PREINDFAS-2230754",2230754,23.55,"TRUE","2230754:0.64,2230753:0.55,2230755:0.53,2230756:0.42,2230757:0.34,2230758:0.24",7,2
979686,1,"YE982SH32CNZINDFAS-2795707",2795707,23.4,"TRUE","2795707:0.61,2795709:0.58,2795711:0.50,2795713:0.42,2795715:0.36,2795717:0.30",7,2
9798122,2,"FI053SH48ZHBINDFAS-2310009",2310009,25.4,"TRUE","2310009:0.56,2310008:0.56,2310010:0.47,2310011:0.40,2310007:0.39,2310006:0.38",1,1
9798676,1,"KI520SH48LLBINDFAS-1414516",1414516,23,"FALSE","1414519:0.50,1414518:0.47,1414517:0.45,1414520:0.44,1414516:0.38,1414515:0.33",2,2
9798952,1,"ZC657SH99MQIINDFAS-2043337",2043337,23,"TRUE","2043337:0.60,2043338:0.52,2043339:0.42,2043340:0.40,2043341:0.40,2043342:0.40",1,1
9800910,2,"JE157SH74JXLINDFAS-1640508",1640508,26.7,"FALSE","1640507:0.52,1640508:0.51,1640509:0.43,1640506:0.43,1640510:0.35,1640511:0.28",5,3
9803594,2,"RE104SH15PUMINDFAS-1941487",1941487,27.3,"FALSE","1941488:0.59,1941487:0.51,1941486:0.43,1941484:0.40,1941485:0.40,1941483:0.39",1,1
9806101,1,"MY465SH66TWNINDFAS-2949137",2949137,24.3,"FALSE","2949139:0.60,2949141:0.52,2949137:0.50,2949143:0.43,2949133:0.40,2949135:0.40",1,1
9806988,1,"ZC657SH45YRYINDFAS-2069706",2069706,25,"FALSE","2069704:0.60,2069703:0.52,2069705:0.50,2069708:0.40,2069707:0.40,2069706:0.40",1,1
9808865,1,"NE717SH20XKXINDFAS-2602723",2602723,25.55,"TRUE","2602723:0.50,2602721:0.44,2602719:0.35,2602715:0.33,2602717:0.33",2,2
9809278,1,"MI162SH36JLJINDFAS-3221727",3221727,23,"FALSE","3221731:0.67,3221733:0.56,3221729:0.55,3221735:0.47,3221727:0.47,3221737:0.37",2,1
9809278,1,"ZC657SH84SHVINDFAS-3840051",3840051,23,"FALSE","3840055:0.67,3840057:0.56,3840053:0.55,3840059:0.47,3840051:0.47,3840061:0.37",2,1
9810568,1,"LA858SH57WOSINDFAS-2009441",2009441,25.3,"FALSE","2009440:0.38,2009442:0.36,2009441:0.35,2009439:0.31,2009438:0.25,2009437:0.23",4,4
981209,2,"AD004SH16NZBINDFAS-2343627",2343627,25.5,"FALSE","2343629:0.54,2343631:0.53,2343627:0.41,2343633:0.39,2343635:0.39,2343625:0.35",1,1
9812413,1,"LA037SH54UTLINDFAS-2411175",2411175,22.9,"FALSE","2411181:0.54,2411179:0.47,2411183:0.42,2411177:0.33,2411173:0.22,2411175:0.22",5,3
9812873,2,"AM360SH12DTBINDFAS-2025725",2025725,27.9,"TRUE","2025725:0.59,2025726:0.56,2025724:0.43,2025721:0.40,2025723:0.40,2025722:0.40",1,1
9814472,1,"MO651SH92GZJINDFAS-3688435",3688435,23.3,"TRUE","3688435:0.40,3688437:0.40,3688433:0.40,3688439:0.39,3688431:0.33,3688441:0.33,3688445:0.29,3688443:0.27",3,3
